epoch,accuracy,loss,val_accuracy,val_loss
0,0.8059293627738953,0.7134352922439575,0.8764705657958984,0.3636297881603241
1,0.882043719291687,0.3601630926132202,0.8932772874832153,0.3301563858985901
2,0.8881412744522095,0.33255165815353394,0.88067227602005,0.3500365912914276
3,0.8915054798126221,0.3222488760948181,0.8840336203575134,0.3316051959991455
4,0.8908746838569641,0.31691718101501465,0.8924369812011719,0.3314339518547058
5,0.8984440565109253,0.3067428171634674,0.8983193039894104,0.32702746987342834
6,0.9024389982223511,0.2953929305076599,0.8882352709770203,0.33395448327064514
7,0.9026492834091187,0.2873316705226898,0.8890756368637085,0.32986998558044434
8,0.9009671807289124,0.28281503915786743,0.8831932544708252,0.3319162428379059
9,0.9032800793647766,0.2808406949043274,0.8873949646949768,0.3264884352684021
10,0.9060134291648865,0.2715945243835449,0.8789916038513184,0.3472440838813782
11,0.9055929183959961,0.2659364938735962,0.875630259513855,0.35092484951019287
12,0.9093776345252991,0.261575311422348,0.8773109316825867,0.35662469267845154
13,0.9119007587432861,0.2591004967689514,0.8697478771209717,0.35898256301879883
14,0.9121110439300537,0.2571152448654175,0.8781512379646301,0.3429392874240875
15,0.9146341681480408,0.24668657779693604,0.8789916038513184,0.33716505765914917
16,0.9165264964103699,0.24669989943504333,0.8857142925262451,0.3344463109970093
17,0.9173675179481506,0.2422412931919098,0.875630259513855,0.3674129843711853
18,0.9179983139038086,0.23557506501674652,0.86806720495224,0.3771391808986664
19,0.9190496206283569,0.2295321822166443,0.8739495873451233,0.36967411637306213
20,0.9230445623397827,0.22669802606105804,0.8731092214584351,0.37797388434410095
21,0.9211522340774536,0.22659213840961456,0.8815125823020935,0.36935490369796753
22,0.9245163798332214,0.22262419760227203,0.8781512379646301,0.3785587251186371
23,0.9261984825134277,0.2164226770401001,0.8773109316825867,0.3828786611557007
24,0.9268292784690857,0.2109180986881256,0.8663865327835083,0.3901548683643341
25,0.928511381149292,0.20876452326774597,0.8773109316825867,0.38519567251205444
26,0.9320858120918274,0.2021569311618805,0.8705882430076599,0.38485532999038696
27,0.931034505367279,0.1992669701576233,0.8798319101333618,0.37667495012283325
28,0.9333473443984985,0.19772538542747498,0.8663865327835083,0.4176715612411499
29,0.9320858120918274,0.20028658211231232,0.8655462265014648,0.3977872431278229
