epoch,accuracy,loss,val_accuracy,val_loss
0,0.5114261507987976,1.3976274728775024,0.5401861071586609,1.1176469326019287
1,0.5940541625022888,1.1286653280258179,0.5511844158172607,1.0966930389404297
2,0.6047397255897522,1.1049919128417969,0.547377347946167,1.1110055446624756
3,0.6130977272987366,1.0857703685760498,0.5342639684677124,1.1106932163238525
4,0.6151078939437866,1.0755363702774048,0.547377347946167,1.1291613578796387
5,0.6165890693664551,1.0605279207229614,0.5397630929946899,1.197530746459961
6,0.6161658763885498,1.0547980070114136,0.5532994866371155,1.1370753049850464
7,0.623889148235321,1.039447546005249,0.539340078830719,1.1541365385055542
8,0.6265340447425842,1.0278452634811401,0.5418781638145447,1.1548666954040527
9,0.6337283253669739,1.0219277143478394,0.5384940505027771,1.1967864036560059
10,0.635103702545166,1.0027594566345215,0.5478003621101379,1.1497169733047485
11,0.6355268955230713,0.9939591884613037,0.546954333782196,1.1697040796279907
12,0.6411341428756714,0.9788778424263,0.5444162487983704,1.1505824327468872
13,0.6445196866989136,0.9629731774330139,0.537225067615509,1.238818645477295
14,0.6452602744102478,0.9597092270851135,0.5262267589569092,1.236570954322815
15,0.6475878357887268,0.9445520639419556,0.5346869826316833,1.2167996168136597
16,0.6531950831413269,0.9324069619178772,0.5245347023010254,1.2362481355667114
17,0.6601777672767639,0.9157828688621521,0.53764808177948,1.2109909057617188
18,0.6632458567619324,0.9058459997177124,0.5190355181694031,1.3071579933166504
19,0.6683241724967957,0.8897109627723694,0.5283417701721191,1.2776695489883423
20,0.6688531637191772,0.8741293549537659,0.5262267589569092,1.277819275856018
21,0.6761531829833984,0.8650611639022827,0.519881546497345,1.2930784225463867
22,0.6810199022293091,0.852916955947876,0.5224196314811707,1.3368892669677734
23,0.6853575706481934,0.8402407169342041,0.5190355181694031,1.273437738418579
24,0.6889547109603882,0.826418936252594,0.5253807306289673,1.3409686088562012
25,0.6940330266952515,0.8106855750083923,0.5274957418441772,1.3023523092269897
26,0.6963605880737305,0.794179379940033,0.5203045606613159,1.349584698677063
27,0.7053533792495728,0.7782918810844421,0.5241116881370544,1.3242037296295166
28,0.710008442401886,0.7643076181411743,0.5313028693199158,1.3103352785110474
29,0.7165679335594177,0.7497502565383911,0.5219966173171997,1.3421136140823364
