epoch,accuracy,loss,val_accuracy,val_loss
0,0.6865021586418152,1.2233885526657104,0.7059961557388306,0.9188323020935059
1,0.7963231801986694,0.5878990888595581,0.7504835724830627,0.8001341819763184
2,0.8224480152130127,0.4785555303096771,0.7562862634658813,0.7070427536964417
3,0.8364779949188232,0.45288124680519104,0.7504835724830627,0.6811057925224304
4,0.8519593477249146,0.4266603887081146,0.7794970870018005,0.6758176684379578
5,0.8558297157287598,0.41680392622947693,0.8027079105377197,0.6161479353904724
6,0.8693758845329285,0.38949742913246155,0.8104448914527893,0.5680945515632629
7,0.8626028299331665,0.37748295068740845,0.8297872543334961,0.6250845789909363
8,0.8722786903381348,0.3826763331890106,0.8143133521080017,0.5888491272926331
9,0.877600371837616,0.37424397468566895,0.8065764307975769,0.5902771353721619
10,0.8756651878356934,0.3597673177719116,0.7969052195549011,0.5700531005859375
11,0.8751814365386963,0.3561911880970001,0.8336557149887085,0.5991933345794678
12,0.8824383020401001,0.3614503741264343,0.8162475824356079,0.6185861825942993
13,0.8853410482406616,0.34192201495170593,0.8104448914527893,0.5762261748313904
14,0.8877600431442261,0.329561710357666,0.8123791217803955,0.5638239979743958
15,0.8838896751403809,0.324978232383728,0.8201160430908203,0.5726111531257629
16,0.8872762322425842,0.3259821832180023,0.8278530240058899,0.6042933464050293
17,0.8809869289398193,0.33329007029533386,0.8355899453163147,0.5993701815605164
18,0.8950169086456299,0.3180791139602661,0.8162475824356079,0.5942845940589905
19,0.8935655355453491,0.31092002987861633,0.8085106611251831,0.6060238480567932
20,0.8921141624450684,0.3184022307395935,0.8181818127632141,0.6246911287307739
21,0.8964683413505554,0.30858084559440613,0.8278530240058899,0.5812930464744568
22,0.8964683413505554,0.310373455286026,0.8413926362991333,0.6120978593826294
23,0.8959845304489136,0.30305612087249756,0.8336557149887085,0.5993704199790955
24,0.9066279530525208,0.28058668971061707,0.8336557149887085,0.6139385104179382
25,0.9046927690505981,0.2840667963027954,0.8239845037460327,0.6229641437530518
26,0.9027576446533203,0.29488348960876465,0.8355899453163147,0.6135157346725464
27,0.9032413959503174,0.2823188900947571,0.8317214846611023,0.5830219984054565
28,0.9042090177536011,0.2816575765609741,0.7930367588996887,0.7215497493743896
29,0.899854838848114,0.2887077033519745,0.8143133521080017,0.6427676677703857
