epoch,accuracy,loss,val_accuracy,val_loss
0,0.7810087203979492,0.7979938983917236,0.8755143880844116,0.5189208984375
1,0.8692743182182312,0.4382597506046295,0.8816872239112854,0.3358953595161438
2,0.8834276795387268,0.34941938519477844,0.8847736716270447,0.33314812183380127
3,0.8857436776161194,0.3353216052055359,0.8847736716270447,0.3431009352207184
4,0.8896037340164185,0.3214392364025116,0.8837448358535767,0.3396283686161041
5,0.8939783573150635,0.31043684482574463,0.8775720000267029,0.35472720861434937
6,0.8962944149971008,0.3007904887199402,0.8724279999732971,0.37467771768569946
7,0.899897038936615,0.29320234060287476,0.8847736716270447,0.34246665239334106
8,0.9045290946960449,0.28295624256134033,0.8713991641998291,0.359347403049469
9,0.9053010940551758,0.2785966694355011,0.8600823283195496,0.3927590250968933
10,0.9071024060249329,0.27447032928466797,0.8775720000267029,0.35578179359436035
11,0.9060730934143066,0.27036750316619873,0.8806584477424622,0.34575220942497253
12,0.9083890914916992,0.26143357157707214,0.8796296119689941,0.34909623861312866
13,0.9096757769584656,0.2546134889125824,0.8724279999732971,0.3596773147583008
14,0.9132784605026245,0.25052210688591003,0.8847736716270447,0.3362210690975189
15,0.9168810844421387,0.24428294599056244,0.8796296119689941,0.35690855979919434
16,0.9186824560165405,0.23855724930763245,0.8786008358001709,0.35942190885543823
17,0.9204837679862976,0.23308837413787842,0.8734567761421204,0.3641253113746643
18,0.9145650863647461,0.24439594149589539,0.8744856119155884,0.3566622734069824
19,0.9173957705497742,0.2487519234418869,0.8827160596847534,0.34111329913139343
20,0.9227997660636902,0.23131227493286133,0.8909465074539185,0.3515869677066803
21,0.9230571389198303,0.21644426882266998,0.8734567761421204,0.3973277509212494
22,0.9253731369972229,0.22927212715148926,0.8755143880844116,0.39477604627609253
23,0.928203821182251,0.21904101967811584,0.8806584477424622,0.38635748624801636
24,0.9264024496078491,0.2182409018278122,0.8672839403152466,0.3942852318286896
25,0.92717444896698,0.2118489146232605,0.8775720000267029,0.36958467960357666
26,0.9328358173370361,0.2035161703824997,0.8816872239112854,0.40019121766090393
27,0.9302625060081482,0.2080400437116623,0.8703703880310059,0.38511109352111816
28,0.9287184476852417,0.20602427423000336,0.8796296119689941,0.37518101930618286
29,0.9315491318702698,0.19572602212429047,0.8847736716270447,0.3729734420776367
