epoch,accuracy,loss,val_accuracy,val_loss
0,0.7544727921485901,0.8683730363845825,0.7316668629646301,0.9100692868232727
1,0.7616071701049805,0.7703290581703186,0.7268001437187195,0.8814295530319214
2,0.7604181170463562,0.7588673233985901,0.7291228771209717,0.8887743949890137
3,0.7634046077728271,0.7465978264808655,0.73321533203125,0.8791666030883789
4,0.7635428309440613,0.7384052276611328,0.7316668629646301,0.8869248032569885
