epoch,accuracy,loss,val_accuracy,val_loss
0,0.48869404196739197,1.5377137660980225,0.6309962868690491,1.2319549322128296
1,0.7023534774780273,0.8864874243736267,0.6642066240310669,1.0886244773864746
2,0.7291185855865479,0.8021184802055359,0.6660516858100891,1.0053517818450928
3,0.7355791330337524,0.7693392634391785,0.6642066240310669,0.9912100434303284
4,0.7425011396408081,0.7324435114860535,0.6586715579032898,0.9594632983207703
